title,price,specs,rating 
"Honor 9 Lite (Glacier Grey, 64 GB)","₹14,999","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
5.65 inch FHD+ Display
13MP + 2MP Dual Rear Camera | 13MP + 2MP Dual Front Camera
3000 mAh Battery
Kirin 659 Processor
Face Unlock
Ride Mode
",4.3
"Apple iPhone SE (Space Grey, 32 GB)","₹17,999","32 GB ROM |
4 inch Retina Display
12MP Rear Camera | 1.2MP Front Camera
Li-Ion Battery
Apple A9 64-bit processor and Embedded M9 Motion Co-processor
",4.4
"Asus Zenfone Max Pro M1 (Grey, 64 GB)","₹12,999","4 GB RAM | 64 GB ROM | Expandable Upto 2 TB
5.99 inch Full HD+ Display
13MP + 5MP Dual Rear Camera | 8MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 636 Processor
",4.3
"Honor 9 Lite (Midnight Black, 64 GB)","₹14,999","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
5.65 inch FHD+ Display
13MP + 2MP Dual Rear Camera | 13MP + 2MP Dual Front Camera
3000 mAh Battery
Kirin 659 Processor
Face Unlock
Ride Mode
",4.3
"Redmi 5A (Rose Gold, 32 GB)","₹6,999","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5 inch HD Display
13MP Rear Camera | 5MP Front Camera
3000 mAh Li-polymer Battery
Qualcomm Snapdragon 425 Processor
",4.4
"Honor 9 Lite (Sapphire Blue, 32 GB)","₹10,999","3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
5.65 inch FHD+ Display
13MP + 2MP Dual Rear Camera | 13MP + 2MP Dual Front Camera
3000 mAh Battery
Kirin 659 Processor
",4.3
"Samsung Galaxy On8 (Blue, 64 GB)","₹16,990","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
6 inch HD+ Display
16MP + 5MP Dual Rear Camera | 16MP Front Camera
3500 mAh Lithium-ion Battery
Qualcomm Snapdragon 450 Processor
",4.4
"Asus Zenfone Max Pro M1 (Grey, 32 GB)","₹10,999","3 GB RAM | 32 GB ROM | Expandable Upto 2 TB
5.99 inch Full HD+ Display
13MP + 5MP Dual Rear Camera | 8MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 636 Processor
",4.2
"Honor 7A (Black, 32 GB)","₹8,999","3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
5.7 inch HD+ Display
13MP + 2MP Dual Rear Camera | 8.0MP Front Camera
3000 mAh Battery
Qualcomm Snapdragon Octa Core Processor
",4.2
"Redmi Note 5 Pro (Gold, 64 GB)","₹14,999","4 GB RAM | 64 GB ROM | Expandable Upto 128 GB
5.99 inch Full HD+ Display
12MP + 5MP Dual Rear Camera | 20MP Front Camera
4000 mAh Li Polymer Battery
Qualcomm Snapdragon 636 Processor
",4.5
"Redmi Note 5 (Black, 64 GB)","₹11,999","4 GB RAM | 64 GB ROM | Expandable Upto 128 GB
5.99 inch Full HD+ Display
12MP Rear Camera | 5MP Front Camera
4000 mAh Li Polymer Battery
Qualcomm Snapdragon 625 Processor
",4.4
"Honor 7A (Gold, 32 GB)","₹8,999","3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
5.7 inch HD+ Display
13MP + 2MP Dual Rear Camera | 8.0MP Front Camera
3000 mAh Battery
Qualcomm Snapdragon Octa Core Processor
",4.2
"Honor 7A (Blue, 32 GB)","₹8,999","3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
5.7 inch HD+ Display
13MP + 2MP Dual Rear Camera | 8.0MP Front Camera
3000 mAh Battery
Qualcomm Snapdragon Octa Core Processor
",4.2
"Redmi Note 5 Pro (Blue, 64 GB)","₹14,999","4 GB RAM | 64 GB ROM | Expandable Upto 128 GB
5.99 inch Full HD+ Display
12MP + 5MP Dual Rear Camera | 20MP Front Camera
4000 mAh Li Polymer Battery
Qualcomm Snapdragon 636 Processor
",4.5
"Redmi Note 5 (Black, 32 GB)","₹9,999","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.99 inch Full HD+ Display
12MP Rear Camera | 5MP Front Camera
4000 mAh Li Polymer Battery
Qualcomm Snapdragon 625 Processor
",4.4
"Asus Zenfone Max Pro M1 (Black, 64 GB)","₹12,999","4 GB RAM | 64 GB ROM | Expandable Upto 2 TB
5.99 inch Full HD+ Display
13MP + 5MP Dual Rear Camera | 8MP Front Camera
5000 mAh Battery
Qualcomm Snapdragon 636 Processor
",4.3
"Redmi Note 5 Pro (Black, 64 GB)","₹14,999","4 GB RAM | 64 GB ROM | Expandable Upto 128 GB
5.99 inch Full HD+ Display
12MP + 5MP Dual Rear Camera | 20MP Front Camera
4000 mAh Li Polymer Battery
Qualcomm Snapdragon 636 Processor
",4.5
"VIVO V9 (Sapphire Blue, 64 GB)","₹20,990","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
6.3 inch Full HD+ Display
16MP + 5MP Dual Rear Camera | 24MP Front Camera
3260 mAh Li-ion Battery
Qualcomm Snapdragon 626 Processor
",4.4
"Samsung Galaxy On6 (Black, 64 GB)","₹13,490","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
5.6 inch HD+ Display
13MP Rear Camera | 8MP Front Camera
3000 mAh Battery
1.6 GHz Exynos Octa Core Processor
Face Unlock & Fingerprint Sensor
",4.3
"VIVO V9 (Pearl Black (Golden Line), 64 GB)","₹20,990","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
6.3 inch Full HD+ Display
16MP + 5MP Dual Rear Camera | 24MP Front Camera
3260 mAh Li-ion Battery
Qualcomm Snapdragon 626 Processor
",4.4
"VIVO V9 (Gold, 64 GB)","₹20,990","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
6.3 inch Full HD+ Display
16MP + 5MP Dual Rear Camera | 24MP Front Camera
3260 mAh Li-ion Battery
Qualcomm Snapdragon 626 Processor
",4.4
"Micromax Canvas 6 (Champagne, 32 GB)","₹6,799","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.5 inch Full HD Display
13MP Rear Camera | 8MP Front Camera
3000 mAh Li-Polymer Battery
Mediatek MT6753 Octa Core 1.3GHz Processor
",3.4
"iVooMi I2 (Bronze Gold, 32 GB)","₹7,499","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.45 inch HD Display
13MP + 2MP Dual Rear Camera | 8MP Front Camera
4000 mAh Battery
MTK 6739 Processor
Dual Active 4G VoLTE SIM Support
",3.3
"Smartron SRT Phone (Titanium Gray, 64 GB)","₹8,999","4 GB RAM | 64 GB ROM |
5.5 inch Full HD Display
13MP Rear Camera | 5MP Front Camera
3000 mAh Lithium-Ion Polymer Battery
Qualcomm Snapdragon 652 Octa Core 1.8GHz Processor
",3.8
Samsung Guru Music 2,"₹1,625","NA ROM | Expandable Upto 16 GB
2 inch QVGA Display
0MP Front Camera
800 mAh Li-Ion Battery
NA 0 Single Core 208MHz Processor
",4.3
Micromax X707,₹915,"56 MB RAM | 32 MB ROM | Expandable Upto 8 GB
2.4 inch QVGA Display
.3MP Rear Camera
1000 mAh Battery
",3.7
"Apple iPhone 6s Plus (Rose Gold, 32 GB)","₹37,999","32 GB ROM |
5.5 inch Retina HD Display
12MP Rear Camera | 5MP Front Camera
Li-Ion Battery
Apple A9 64-bit processor and Embedded M9 Motion Co-processor
",4.4
"Samsung Galaxy J6 (Blue, 32 GB)","₹12,990","3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
5.6 inch HD+ Display
13MP Rear Camera | 8MP Front Camera
3000 mAh Battery
Exynos 7870 Processor
",4.4
"Lenovo K8 Note (Fine Gold, 32 GB)","₹8,999","3 GB RAM | 32 GB ROM |
5.5 inch Full HD Display
13MP + 5MP Dual Rear Camera | 13MP Front Camera
4000 mAh Battery
Helio X23 Deca-core 2.3GHz 64-Bit Processor
",4
"Samsung Galaxy J8 (Black, 64 GB)","₹18,990","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
6 inch HD+ Display
16MP + 5MP Dual Rear Camera | 16MP Front Camera
3500 mAh Battery
Qualcomm Snapdragon SDM450 Processor
",4.4
"Mi Mix 2 (Black, 128 GB)","₹29,999","6 GB RAM | 128 GB ROM |
5.99 inch Full HD+ Display
12MP Rear Camera | 5MP Front Camera
3400 mAh Li-polymer Battery
Qualcomm Snapdragon 835 Octa Core 2.5 GHz Processor
",4.3
"VIVO Y71i (Gold, 16 GB)","₹8,990","2 GB RAM | 16 GB ROM | Expandable Upto 256 GB
6 inch HD+ Display
8MP Rear Camera | 5MP Front Camera
3360 mAh Li-ion Battery
Qualcomm Snapdragon 425 Processor
",4.1
"Lenovo K8 Note (Venom Black, 32 GB)","₹8,995","3 GB RAM | 32 GB ROM |
5.5 inch Full HD Display
13MP + 5MP Dual Rear Camera | 13MP Front Camera
4000 mAh Battery
Helio X23 Deca-core 2.3GHz 64-Bit Processor
",4
"Mobiistar CQ (Gold, 16 GB)","₹4,999","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5 inch HD Display
8MP Rear Camera | 13MP Front Camera
3020 mAh Li-polymer Battery
Qualcomm Snapdragon 425 Quad Core 1.4 GHz Processor
Dedicated Memory Slot
4G ViLTE + VoLTE
",3.9
"Micromax Evok Note (Champagne, 32 GB)","₹6,999","3 GB RAM | 32 GB ROM | Expandable Upto 32 GB
5.5 inch Full HD Display
13MP Rear Camera | 5MP Front Camera
4000 mAh Li-Ion Polymer Battery
Mediatek MT6753 Octa Core 1.3GHz Processor
",3.6
"VIVO Y71i (Matte Black, 16 GB)","₹8,990","2 GB RAM | 16 GB ROM | Expandable Upto 256 GB
6 inch HD+ Display
8MP Rear Camera | 5MP Front Camera
3360 mAh Li-ion Battery
Qualcomm Snapdragon 425 Processor
",4.1
"Lenovo K8 Note (Venom Black, 64 GB)","₹12,465","4 GB RAM | 64 GB ROM |
5.5 inch Full HD Display
13MP + 5MP Dual Rear Camera | 13MP Front Camera
4000 mAh Battery
Helio X23 Deca-core 2.3GHz 64-Bit Processor
",4
"Apple iPhone 6s Plus (Gold, 32 GB)","₹37,999","32 GB ROM |
5.5 inch Retina HD Display
12MP Rear Camera | 5MP Front Camera
Li-Ion Battery
Apple A9 64-bit processor and Embedded M9 Motion Co-processor
",4.4
"Mobiistar CQ (Black, 16 GB)","₹4,999","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5 inch HD Display
8MP Rear Camera | 13MP Front Camera
3020 mAh Li-polymer Battery
Qualcomm Snapdragon 425 Quad Core 1.4 GHz Processor
Dedicated Memory Slot
4G ViLTE + VoLTE
",3.9
"Mi Max 2 (Black, 64 GB)","₹15,999","4 GB RAM | 64 GB ROM | Expandable Upto 128 GB
6.44 inch Full HD Display
12MP Rear Camera | 5MP Front Camera
5300 mAh Li-Polymer Battery
Qualcomm Snapdragon 625 Octa Core 2 Ghz Processor
Android 7.1.1 with MiUi 8
",4.4
"XOLO ERA 3 (Fossil Grey, 8 GB)","₹3,999","1 GB RAM | 8 GB ROM | Expandable Upto 64 GB
5 inch HD Display
5MP Rear Camera | 8MP Front Camera
2500 mAh Battery
",3.9
"XOLO ERA 3 with 8 MP Selfie Camera (Slate Black,8GB)","₹3,999","1 GB RAM | 8 GB ROM | Expandable Upto 64 GB
5 inch HD Display
5MP Rear Camera | 8MP Front Camera
2500 mAh Battery
Mediatek MTK 6737 Quad Core 1.25 GHz Processor
Front Moonlight Flash
",3.9
"iVooMi Me4 (Black, 8 GB)","₹3,299","1 GB RAM | 8 GB ROM | Expandable Upto 64 GB
4.5 inch FWVGA Display
5MP Rear Camera | 5MP Front Camera
2000 mAh Battery
",3.6
"Karbonn A9 Indian 4G VoLTE (Black & Champagne, 8 GB)","₹3,099","1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
4.5 inch Display
5MP Rear Camera | 5MP Front Camera
1750 mAh Battery
",3.5
"Nokia 5 (Tempered Blue, 16 GB)","₹12,499","3 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5.2 inch HD Display
13MP Rear Camera | 8MP Front Camera
3000 mAh Battery
Qualcomm Snapdragon 430 64-bit Octa Core 1.4 GHz Processor
Android Nougat 7.1.1
",4.1
"iVooMi Me4 (Champagne Gold / Gold, 8 GB)","₹3,299","1 GB RAM | 8 GB ROM | Expandable Upto 64 GB
4.5 inch FWVGA Display
5MP Rear Camera | 5MP Front Camera
2000 mAh Battery
",3.6
Samsung Guru FM Plus,"₹1,375","NA ROM |
1.5 inch VGA Display
800 mAh Battery
",4.1
"Karbonn A9 Indian 4G VoLTE (Champagne, 8 GB)","₹3,099","1 GB RAM | 8 GB ROM | Expandable Upto 32 GB
4.5 inch Display
5MP Rear Camera | 5MP Front Camera
1750 mAh Battery
",3.5
"Smartron t.phone P (Black, 32 GB)","₹7,999","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.2 inch HD Display
13MP Rear Camera | 5MP Front Camera
5000 mAh Lithium-Ion Polymer Battery
Qualcomm Snapdragon 435 Octa Core Processor
Rear Fingerprint Sensor
OTG Reverse Charging Support
1000 GB of t-cloud Storage
Android Nougat 7.1.1
",3.9
Nokia 105,₹999,"4 MB RAM | 4 MB ROM |
1.8 inch Display
800 mAh Battery
",4.1
Samsung Metro XL,"₹3,225","64 MB RAM | 128 MB ROM | Expandable Upto 16 GB
2.8 inch QVGA Display
3.1MP Rear Camera | 2MP Front Camera
1200 mAh Li-Ion Battery
0 0 Single Core 312MHz Processor
",4.1
"Moto E5 Plus (Black, 32 GB)","₹12,060","3 GB RAM | 32 GB ROM |
6.0 inch HD+ Display
12MP Rear Camera | 5MP Front Camera
5000 mAh Battery
Qualcomm® Snapdragon™ 430 processor Processor
",4.1
"InFocus Snap 4 (Platinum Gold, 64 GB)","₹8,725","4 GB RAM | 64 GB ROM | Expandable Upto 128 GB
5.2 inch HD Display
13MP + 8MP Dual Rear Camera | 8MP + 8MP Dual Front Camera
3000 mAh Battery
",3.7
"Google Pixel 2 (Just Black, 64 GB)","₹52,999","4 GB RAM | 64 GB ROM |
5.0 inch Full HD Display
12.2MP Rear Camera | 8MP Front Camera
2700 mAh Battery
Qualcomm Snapdragon 835 64-bit Octa Core Processor
Android Oreo 8.0.1 | Stock Android Version
Free Unlimited Storage in Google Photos
Water Resistant
",4.5
"Micromax Canvas 1 (Chrome Black, 16 GB)","₹5,799","2 GB RAM | 16 GB ROM | Expandable Upto 64 GB
5.0 inch HD Display
8MP Rear Camera | 5MP Front Camera
2500 mAh Battery
MTK6737 A53 Processor
",3.9
"Gionee M7 Power (Black, 64 GB)","₹10,989","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
6.0 inch HD+ Display
13MP Rear Camera | 8MP Front Camera
5000 mAh Li-poly Battery
Qualcomm Snapdragon MSM8940 64-bit Processor
18:9 Fullview Display
Multi Functional Fingerprint Sensor
Triple WhatsApp Support & 3D Photo
",4.1
Gfive A98,₹985,"32 MB RAM | 32 MB ROM | Expandable Upto 16 GB
1.8 inch QVGA Display
0.3MP Rear Camera | 0.3MP Front Camera
600 mAh Battery
",3.7
"Karbonn Titanium Frames S7 (Black, 32 GB)","₹6,999","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.5 inch Full HD Display
13MP Rear Camera | 13MP Front Camera
3000 mAh Battery
",3.8
"Gionee M7 Power (Gold, 64 GB)","₹11,690","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
6.0 inch HD+ Display
13MP Rear Camera | 8MP Front Camera
5000 mAh Li-poly Battery
Qualcomm Snapdragon MSM8940 64-bit Processor
18:9 Fullview Display
Multi Functional Fingerprint Sensor
Triple WhatsApp Support & 3D Photo
",4.1
Nokia 105 DS,"₹1,194","4 MB RAM | 4 MB ROM |
1.8 inch Display
800 mAh Battery
",4.1
Gfive A98,₹985,"32 MB RAM | 32 MB ROM | Expandable Upto 16 GB
1.8 inch QVGA Display
0.3MP Rear Camera | 0.3MP Front Camera
600 mAh Battery
",3.7
Micromax X424,₹790,"56 MB RAM | 56 MB ROM |
1.77 inch Display
0.03MP Rear Camera
800 mAh Battery
",3.9
JIVI N300,"₹1,138","256 MB RAM | 30 MB ROM | Expandable Upto 8 GB
2.9 inch NA Display
2MP Rear Camera
1800 mAh Battery
",3.9
"LG K7i (Brown, 16 GB)","₹5,990","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5.0 inch FWVGA Display
8MP Rear Camera | 5MP Front Camera
2500 mAh Li-ion Battery
",3.9
Lava Captain K2,₹959,"32 MB RAM | 24 MB ROM | Expandable Upto 32 GB
1.8 inch QVGA Display
0.3MP Rear Camera
1750 mAh Battery
",4
"Intex Staari 10 (Champagne / Champ, 32 GB)","₹5,999","3 MB RAM | 32 GB ROM |
5.2 inch Display
13MP Rear Camera
2800 mAh Battery
",3.3
Lava Captain K2,₹959,"32 MB RAM | 24 MB ROM | Expandable Upto 32 GB
1.8 inch QVGA Display
0.3MP Rear Camera
1750 mAh Battery
",4
"InFocus Vision 3 (Midnight Black, 32 GB)","₹9,495","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.7 inch HD+ Display
13MP + 5MP Dual Rear Camera | 8MP Front Camera
4000 mAh Battery
",3.9
Lava KKT 40 Power Plus,"₹1,599","32 MB RAM | 32 KB ROM | Expandable Upto 16 GB
2.4 inch Display
1.3MP Rear Camera
3000 mAh Battery
",4.1
Samsung B351E/Metro 350,"₹2,800","32 MB RAM | NA ROM | Expandable Upto 16 GB
2.4 inch QVGA Display
2MP Rear Camera
1200 mAh Battery
",4.1
"OPPO F3 Plus (Gold, 64 GB)","₹16,990","6 GB RAM | 64 GB ROM | Expandable Upto 256 GB
6 inch Full HD Display
16MP Rear Camera | 16MP + 8MP Dual Front Camera
4000 mAh Battery
Qualcomm MSM8976 Pro Snapdragon 653 octa-core Processor
Front-mounted Fingerprint Reader
Aluminum Unibody, Gorilla Glass 5 Front
Dual-SIM (Nano-SIM, Dual Stand-by)
Super Fast VOOC Flash Charge
",4.2
Lava KKT Pearl,"₹1,249","Expandable Upto 32 GB
2.4 inch QVGA Display
0.3MP Rear Camera
1750 mAh Li-Ion Battery
0 0 0 0 Processor Processor
",4
"Panasonic P95 (Grey, 16 GB)","₹4,999","1 GB RAM | 16 GB ROM | Expandable Upto 32 GB
5 inch HD Display
8MP Rear Camera | 5MP Front Camera
2300 mAh Li-polymer Battery
Qualcomm MSM8909 Processor
",3.8
I Kall K16 New,₹609,"32 MB RAM | 64 MB ROM |
1.8 inch Display
0.3MP Rear Camera
800 mAh Battery
",3.6
"Lenovo Phab 2 (Gunmetal Gray, 32 GB)","₹9,999","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
6.4 inch HD Display
13MP Rear Camera | 5MP Front Camera
4050 mAh Li-Polymer Battery
MTK8735 Processor
",4
I Kall K16 New,₹599,"32 MB RAM | 64 MB ROM |
1.8 inch Display
0.3MP Rear Camera
800 mAh Battery
",3.6
Easyfone Royale,"₹3,250","32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
2.4 inch QVGA Display
0.3MP Rear Camera | 0MP Front Camera
700 mAh Battery
",4.6
Gfive Guru,₹635,"64 MB RAM | 256 MB ROM |
1.8 inch Display
0.3MP Rear Camera
1050 mAh Battery
",3.6
"OPPO A3s (Red, 16 GB)","₹10,949","2 GB RAM | 16 GB ROM | Expandable Upto 256 GB
6.2 inch HD+ Display
13MP + 2MP Dual Rear Camera | 8MP Front Camera
4230 mAh Battery
Qualcomm Snapdragon 450 Processor
",4.3
Snexian Rock Slider 8110,₹799,"32 MB RAM | 64 MB ROM | Expandable Upto 16 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",4.1
"Lenovo Phab 2 (Champagne Gold, 32 GB)","₹9,999","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
6.4 inch HD Display
13MP Rear Camera | 5MP Front Camera
4050 mAh Li-Polymer Battery
MTK8735 Processor
",4
"Infinix Hot S3 (Sandstone Black, 32 GB)","₹8,999","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5.65 inch HD+ Display
13MP Rear Camera | 20MP Front Camera
4000 mAh Li-ion Polymer Battery
Qualcomm Snapdragon 430 MSM8937 Processor
Android 8.0 Oreo
Fingerprint Sensor
",4.1
Intex Ultra G3,None,"30 KB ROM |
2.8 inch QVGA Display
0.3MP Rear Camera
3000 mAh Battery
",3.8
"Intex Aqua A4 (Black, 8 GB)","₹3,199","1 GB RAM | 8 GB ROM |
4 inch HD Display
5MP Rear Camera
1750 mAh Battery
",3.6
Kechaoda K66 Plus,₹899,"32 MB RAM | 32 MB ROM |
1.77 inch QVGA Display
0.3MP Rear Camera
850 mAh Battery
",4
I Kall K3310,₹599,"32 MB RAM | 64 MB ROM |
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.6
Micromax X424,₹840,"56 MB RAM | 56 MB ROM |
1.77 inch Display
0.03MP Rear Camera
800 mAh Battery
",3.9
"Samsung Galaxy J7 Prime (Gold, 32 GB)","₹13,400","3 GB RAM | 32 GB ROM | Expandable Upto 256 GB
5.5 inch Full HD Display
13MP Rear Camera | 8MP Front Camera
3300 mAh Battery
Exynos 7870 Octa Core 1.6GHz Processor
",4.2
Samsung Metro 313 Dual Sim,"₹2,025","10 MB RAM | 2 MB ROM | Expandable Upto 16 GB
2 inch QVGA Display
0.3MP Rear Camera
1000 mAh Battery
0 0 0 0 Processor Processor
",4.1
Snexian Splender,₹899,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
1.8 inch QVGA Display
0.3MP Rear Camera
1000 mAh Battery
",3.4
Lava Captain N1,₹899,"NA ROM | Expandable Upto 32 GB
1.8 inch Display
0.3MP Rear Camera
800 mAh Li-Ion Battery
MT6261M Processor
",4
Gfive U220+,₹629,"32 MB RAM |
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.5
Nokia 130,"₹1,753","4 MB RAM |
1.8 inch Display
0.3MP Rear Camera
1020 mAh Battery
",4.2
"Panasonic P99 (Blue, 16 GB)","₹5,499","2 GB RAM | 16 GB ROM | Expandable Upto 128 GB
5 inch HD Display
8MP Rear Camera | 5MP Front Camera
2000 mAh Li-polymer Battery
MT6737 Processor
",3.6
Trio T4 Selfie,₹649,"32 MB RAM | 64 MB ROM |
1.77 inch Display
1.3MP Rear Camera
1000 mAh Battery
",3.6
Fox Bolt FX241,"₹1,549","32 MB RAM | 32 MB ROM |
2.4 inch QVGA Display
0.3MP Rear Camera
1800 mAh Battery
",3.8
Otho Thunder,"₹1,299","32 MB RAM | 32 MB ROM |
2.8 inch Display
1.3MP Rear Camera
1400 mAh Battery
",4.3
I Kall K88,₹599,"32 MB RAM | 64 MB ROM |
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
0 0 0 0 Processor Processor
",3.2
"Intex Elyt E6 (Black, 32 GB)","₹6,999","3 GB RAM | 32 GB ROM | Expandable Upto 128 GB
5 inch HD Display
13MP Rear Camera | 8MP Front Camera
4000 mAh Li-poly Battery
MTK6737 Quad Core 1.25GHz Processor
",3.8
"Samsung Galaxy A6 (Blue, 64 GB)","₹20,990","4 GB RAM | 64 GB ROM |
5.6 inch Display
16MP Rear Camera | 16MP Front Camera
3000 mAh Battery
",3.3
"Swipe Konnect 5.1 Eco (Black, 4 GB)","₹3,722","512 MB RAM | 4 GB ROM | Expandable Upto 32 GB
5 inch HD Display
5MP Rear Camera | 2MP Front Camera
2500 mAh Battery
Spreadtrum, SC 7731C Processor
",3.1
Karbonn K111 Superstar,"₹1,299","32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
2.4 inch Display
0.3MP Rear Camera
2700 mAh Battery
",3.7
Snexian M3022 Combo of Three Mobiles,"₹1,569","32 MB RAM | 32 MB ROM | Expandable Upto 16 GB
1.8 inch QVGA Display
0.3MP Rear Camera
1000 mAh Battery
",4.3
"Swipe Elite Pro (Ivory White, 32 GB)","₹5,999","3 GB RAM | 32 GB ROM |
5 inch HD Display
13MP Rear Camera
2500 mAh Battery
",4.1
Kechaoda A28,₹979,"32 MB RAM | 32 MB ROM |
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
400 mAh Battery
",4
I Kall K24,₹609,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.3
"Yu Yuphoria (White + champ, 16 GB)","₹4,999","2 GB RAM | 16 GB ROM | Expandable Upto 32 GB
5 inch HD Display
8MP Rear Camera | 5MP Front Camera
2230 mAh Battery
Qualcomm snapdragon 410 Processor
",3.7
Karbonn K7 Power,₹899,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
1.8 inch Display
0.3MP Rear Camera
2700 mAh Battery
",3.6
"Apple iPhone 8 (Gold, 64 GB)","₹62,999","64 GB ROM |
4.7 inch Retina HD Display
12MP Rear Camera | 7MP Front Camera
lithium-ion Battery
A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor
",4.5
"VIVO V7+ (Gold, 64 GB)","₹19,990","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
5.99 inch HD Display
16MP Rear Camera | 24MP Front Camera
3225 mAh Li-ion Battery
Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor
Android Nougat 7.1
Fingerprint Sensor
Fullview (18:9) Display
Dedicated SD Card Slot
",4.4
Karbonn K7 Power,₹939,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB
1.8 inch Display
0.3MP Rear Camera
2700 mAh Battery
",3.6
GLX W5,₹569,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch QVGA Display
0.3MP Rear Camera
950 mAh Battery
",3.7
I Kall K3310 Combo Of Two Mobile,"₹1,149","32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Display
0.3MP Rear Camera
1000 mAh Battery
",3.7
GLX W5,₹569,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch QVGA Display
0.3MP Rear Camera
950 mAh Battery
",3.7
"VIVO V7+ (Matte Black, 64 GB)","₹19,990","4 GB RAM | 64 GB ROM | Expandable Upto 256 GB
5.99 inch HD Display
16MP Rear Camera | 24MP Front Camera
3225 mAh Li-ion Battery
Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor
Android Nougat 7.1
Fingerprint Sensor
Fullview (18:9) Display
Dedicated SD Card Slot
",4.4
"Apple iPhone 7 (Silver, 32 GB)","₹49,999","32 GB ROM |
4.7 inch Retina HD Display
12MP Rear Camera | 7MP Front Camera
Li-Ion Battery
Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor
",4.5
Chilli K188,₹840,"32 MB RAM | 32 MB ROM |
1.44 inch Display
400 mAh Battery
",3.8
MTR Mt1282,₹599,"64 MB RAM | 64 MB ROM |
1.77 inch Display
0.3MP Rear Camera
800 mAh Battery
",4
"Samsung J7 Max (Gold, 32 GB)","₹15,900","4 GB RAM | 32 GB ROM | Expandable Upto 256 GB
5.7 inch Full HD Display
13MP Rear Camera | 13MP Front Camera
3300 mAh Battery
Mediatek Octa-Core 1.69GHz Processor
",4.3
Chilli K130 SPINNER,₹812,"32 MB RAM | 32 MB ROM |
1.44 inch Display
300 mAh Battery
",3.7
Gfive U229,₹569,"32 MB RAM | 64 MB ROM | Expandable Upto 8 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
950 mAh Battery
",3.6
Hicell C9 Metro Combo of Two Mobiles,₹979,"32 MB RAM | 64 MB ROM | Expandable Upto 32 GB
1.8 inch Quarter QVGA Display
0.3MP Rear Camera
1050 mAh Battery
",3.2
"Swipe Elite VR (Gold/Champagne Gold, 8 GB)","₹4,999","1 GB RAM | 8 GB ROM |
5.5 inch Display
13MP Rear Camera
3000 mAh Battery
",3.4
